CST2	0.05235575
CHAF1A	0.05236393
MRM3	0.05236495
TEAD1	0.05242113
MEA1	0.05242122
UBE2J1	0.05244688
ARF5	0.05244688
LAMTOR2	0.05250563
ABHD4	0.05252408
RFNG	0.05252526
CUZD1	0.0525315
PTBP3	0.05255124
EMP1	0.05256577
BACE2	0.05265879
YIPF2	0.05266376
TASL	0.05266482
USP32P2	0.05268338
OGG1	0.05269628
PNPLA2	0.05272323
AP5M1	0.05278181
LYZL6	0.05278583
AKAP7	0.05287541
RRN3P1	0.05287615
MSMB	0.05288628
PEX2	0.05300495
FLOT1	0.05304298
ZBTB33	0.05306421
CFHR5	0.05307283
ZBTB5	0.05314224
IL6	0.05315424
PBX1	0.05316315
NA	0.05317201
FBXL8	0.0531812
TMEM158	0.05318413
SLC23A2	0.05323288
ZBTB40	0.05326327
SLCO3A1	0.05329165
KDR	0.0533526
CHST4	0.05345499
PMM2	0.05353553
F2RL3	0.05353981
SCML2	0.05360639
SCAI	0.05362039
BCAT1	0.05362446
SOX4	0.05362627
BCL11B	0.05362659
PPP2R5D	0.05363001
CORO7	0.0536597
VIPR2	0.0536966
CXCL8	0.05372164
GZMA	0.0537382
TRAV21	0.05378567
CRYZ	0.05380611
AOAH	0.05380853
IL7R	0.05394496
ELAVL1	0.054045
MYO15B	0.05410435
FGL1	0.0541341
POLDIP2	0.05416061
TTC22	0.05416464
APC	0.05419526
SPEN	0.05422457
CLSTN2	0.05428965
LOC155060	0.05429612
SGCA	0.05436342
PRKAG1	0.0544051
KCNE2	0.05443525
OVOL2	0.05443639
WDR41	0.05443842
FAM30A	0.05448453
CUX1	0.05450254
TCEA2	0.05450318
LLGL1	0.05450571
UTP11	0.05454177
TP73-AS1	0.0546389
C1orf159	0.05465996
SMCHD1	0.05468926
CABIN1	0.05469132
SURF2	0.05474801
SEMA3D	0.05477745
CNOT6	0.05482017
TRBV21-1	0.0548694
HSD17B6	0.05489309
TNMD	0.05491286
TFB1M	0.05493935
TP53TG1	0.05499768
PRKCSH	0.0550592
BCL6	0.05509114
WFDC8	0.05510742
SLC6A2	0.05512033
KLHL25	0.05515354
BRS3	0.05516706
PIDD1	0.0551733
PIKFYVE	0.05523172
MYLK	0.05524608
SLC15A3	0.05524834
PTPN6	0.0552518
BSG	0.05532121
CTXND1	0.0553473
PLAA	0.05534971
AATK	0.05537885
ACP6	0.05545369
GSTK1	0.05549228
DCTN6	0.05557766
RIC3	0.05567377
SORT1	0.05568983
GJC1	0.05570695
CFI	0.05576315
MFSD10	0.05585673
GBP2	0.05590114
SMC5	0.05593271
TTTY15	0.05594524
FUT6	0.05599479
SLC28A1	0.05599739
SMUG1	0.0560406
RAB3B	0.05604134
CD300A	0.05606121
CDX1	0.05609505
LAMB3	0.05610798
PLS3	0.05612395
MROH7	0.056164
MUC2	0.05621617
PADI4	0.05622195
NDC80	0.05625092
CDX4	0.05628265
PHLPP2	0.05628276
NHLH2	0.05637825
KIFC1	0.05640598
DPEP1	0.05643189
MAGOH	0.05651071
CD4	0.05651193
LSS	0.05654209
TENT5A	0.05654618
ATG7	0.05657651
CNTFR	0.05659211
CEBPA-DT	0.05659586
DHRS1	0.05660904
EN1	0.05661063
KCNH6	0.05664876
LY86	0.05671172
ARFGAP1	0.05671207
COL5A2	0.05674086
KAT2A	0.05679129
UGGT2	0.05686077
ZFC3H1	0.05702394
NDUFAF7	0.05706328
MRPS2	0.05714962
APOB	0.05717208
PSMA7	0.05721228
NCOA6	0.0572317
ZNF862	0.05728052
SH2B1	0.05738116
PRDM4	0.05744477
ZBP1	0.05746666
TLE3	0.05746783
GUCA2B	0.05751464
ATP10B	0.05752302
SELENOW	0.05758518
AP3B2	0.05762534
IL25	0.05766666
FGF3	0.05775744
TGFB2	0.05779596
HR	0.05781293
CERS4	0.05792728
SSB	0.05796192
CLCA1	0.05796694
AP2A2	0.05798505
ZNF839	0.05802465
SLC25A44	0.05810064
ENOX2	0.0581058
KRAS	0.05810985
SMR3A	0.05812639
CTNNB1	0.05816292
TPR	0.05821076
MTNR1A	0.05829492
CENPA	0.05830064
HCFC1	0.05836036
LDB3	0.05840823
MYH11	0.05843249
DIO1	0.05844017
CDC42EP1	0.05846301
LILRA1	0.05849898
RNF123	0.05850749
SGSH	0.0585153
TESMIN	0.05855456
GTF2H5	0.05856085
HAMP	0.05858486
LAGE3	0.0586121
PAX7	0.05869324
DRD3	0.05873934
SLC66A1	0.05876165
AQP7	0.05882229
ACADVL	0.05884527
CCR1	0.05891242
CEP63	0.05891429
JAKMIP2	0.05893263
CAMK2B	0.05899214
CYB561	0.059014
CEP295	0.05902738
ASMTL-AS1	0.05902802
RPL32	0.0591305
IGLV2-14	0.05915378
MYO1B	0.05920654
SLC22A18	0.05921343
MET	0.0592242
LSG1	0.05926312
PRB4	0.05936616
PPP2R2B	0.05942269
TMEM47	0.05950542
KCTD17	0.0595188
LZTS1	0.05952971
CYP2D6	0.059557
HBS1L	0.0595595
MIR622	0.05956597
NDUFC1	0.05959207
HOXD13	0.05959359
RSU1	0.05959639
USE1	0.0596069
FICD	0.05967172
VPS8	0.05972934
PTGER3	0.05974741
MMP24	0.05975138
HTR7P1	0.05978332
MROH9	0.05979538
NPAS3	0.05986174
EIF3H	0.05992546
MRPS12	0.05994775
RHEX	0.05995654
TMC6	0.05997195
TJAP1	0.05997842
ENTPD2	0.06002135
CABP2	0.06007128
FHOD3	0.06012001
STAU1	0.06014021
CDK5RAP2	0.06015104
TINAGL1	0.06016382
LPA	0.06021793
EXOSC1	0.06023456
RETN	0.06040058
FAM153A	0.06042122
NAP1L4	0.06042603
EXT1	0.06051102
TUG1	0.06054803
GAS8-AS1	0.0606366
SPTBN1	0.06065984
PMF1	0.06067715
WNT11	0.06070355
CKLF	0.06081784
VPS53	0.06083752
CASQ1	0.06086852
PIGO	0.06095848
ITPK1	0.0609993
XCL1	0.06101921
ARHGEF4	0.06103321
IFI16	0.06103682
GARRE1	0.06104395
FLJ42627	0.06104578
ZNF408	0.06106009
MRPL2	0.06108108
INO80D	0.06119411
ARFIP2	0.06139059
ICA1	0.061412
MTAP	0.06143784
TBK1	0.06147262
IGHMBP2	0.06150362
ZNF710	0.06154646
ARHGEF3	0.06157697
RPS23	0.06163749
SNF8	0.06165248
BTBD7	0.06167566
MPHOSPH8	0.06172016
ARNT	0.0617277
ASMTL	0.06174068
POU6F2	0.06175176
DNAJB1	0.06179497
PRODH2	0.06184108
RAI2	0.06186103
AKAP8L	0.06187224
NLRX1	0.06188222
CCL18	0.06188739
MAFF	0.06192894
BCS1L	0.06200149
WAS	0.06213986
OARD1	0.06215123
EVA1B	0.06222853
SHOX2	0.06225385
NDE1	0.06226744
BAD	0.06233083
GH2	0.06238723
DACT1	0.06241694
CDK2	0.06243775
PAX8	0.06246224
GPSM3	0.06246951
ENOX1	0.06251849
SLC9A3	0.06260286
TNFRSF11B	0.06260463
DIRAS3	0.06269508
KRT18	0.06273635
NAALAD2	0.06274829
PEPD	0.06276627
HS1BP3	0.06278707
MISP	0.0628562
PLA2G2E	0.06291959
TSPAN31	0.06291974
NOL7	0.06298569
B3GNT2	0.0629874
SAP25	0.06301949
AOC3	0.06306694
KRT8P12	0.06309809
DPP8	0.0632718
CRY2	0.06331374
EBP	0.06338539
PSMC4	0.06341924
RPS6KC1	0.06353828
HYI	0.06354825
APOL2	0.06358071
HTR7	0.06361435
OTUD3	0.06363756
PINLYP	0.06372976
ACR	0.06373691
CYP1A2	0.06376503
PPT2	0.06377598
ZCWPW2	0.06391401
SIT1	0.06394909
CD72	0.06395549
CLPS	0.06395702
PEX26	0.0639947
PCLAF	0.06400409
MAGEA8	0.06400954
ARHGAP10	0.06404524
ILRUN	0.06412359
G6PC3	0.06419368
SRP54	0.06424511
SLC29A3	0.06426463
H2AC10P	0.06433955
PKD2L2	0.06434719
DLEC1	0.06437773
CLCNKB	0.06439383
PDE2A	0.06450797
KAT6A	0.06452187
NXF3	0.06458441
LY6E	0.06461554
FBXO7	0.06463724
PRSS23	0.06466794
AGR2	0.06469725
RPL15	0.06470308
GRK1	0.06473765
STK3	0.06475272
APOL3	0.06478585
FAM3A	0.0648712
EIF5B	0.06487865
APLNR	0.06489764
UBE2C	0.06492579
BTK	0.06492772
RNF121	0.0649352
CTIF	0.06494557
CLPTM1	0.06500441
SREK1	0.06520743
EPHB6	0.0652307
HPD	0.06523748
TLN2	0.06526814
CEACAM3	0.0653256
BST1	0.06536556
C2CD3	0.06536821
SHC3	0.06538258
ABCA4	0.06554699
CHAD	0.06562923
TSNAXIP1	0.06568334
OVGP1	0.06568519
ABCC2	0.06569351
BAZ2B	0.06572751
PCNA	0.06575955
ANGPT2	0.06576881
UROS	0.06577433
GNA11	0.06580594
ABCC8	0.06580836
KCTD13	0.06581418
GPR4	0.06583921
CENPO	0.06584062
SMPX	0.06586809
ID3	0.06592639
CASP10	0.06606662
CASP8	0.06609314
MGMT	0.06610098
TK1	0.06616175
DGCR2	0.0661678
CRTAC1	0.0662684
ETS1	0.06628589
ZFP64	0.06629743
TNFRSF10D	0.06633302
CYP2A7	0.06640776
TRAPPC6A	0.06643512
LINC01482	0.06655025
GTF2I	0.06659261
CYP2D7	0.06662437
SLC1A5	0.06663734
LY6H	0.06665859
SDC3	0.06666222
CT55	0.06669548
LPAL2	0.0667201
MBTD1	0.06676833
SDHA	0.06685578
ARID3B	0.06686377
ADPRM	0.06687713
PPP2R2D	0.06689567
RAC2	0.06701843
TRNAU1AP	0.06702335
FAM162A	0.06704364
KIAA1614	0.06716099
MAGEB3	0.06717377
ZNF248	0.06724
MAN1C1	0.06724087
KCNF1	0.06726355
ITM2B	0.06728378
KCNK5	0.06732208
MS4A5	0.06747408
DAXX	0.06750785
CRYBA2	0.06758482
SDF2	0.06766332
LTBP1	0.06786209
SV2A	0.06789841
KIAA0513	0.06793862
ASCL1	0.06796486
KCNK3	0.06813197
DRG1	0.06817296
ZNF330	0.06819631
PML	0.06824574
NACA4P	0.06836892
EVPL	0.06839531
ALKBH1	0.06846456
PCDHB1	0.06850237
CCDC177	0.0685642
PVRIG	0.06857413
THTPA	0.06857992
CAMK1	0.0686423
SCT	0.06870418
AMMECR1	0.06873529
MASP1	0.06877766
STARD7	0.06878467
KLF2	0.06889703
HGH1	0.06890238
PLOD3	0.06894193
SDHAF3	0.06896199
SASH3	0.0690887
DGCR5	0.06910971
PLSCR2	0.069246
TTC13	0.06927275
PDLIM4	0.06927409
CHI3L2	0.06932481
UNC5B	0.06941652
CCN5	0.06947287
B4GALT3	0.06951381
GPAA1	0.06951434
INSL5	0.06955627
IGHV3-73	0.06956795
LRP8	0.06961048
SNTG2	0.06961948
SLC22A8	0.06963472
TLX2	0.06968987
PSMD3	0.06973193
RGS1	0.06977258
ERLIN1	0.06977792
NRDE2	0.06981013
HP	0.06987432
SENP6	0.06989092
PIGK	0.06989255
PLA2G10	0.06990071
GZMB	0.06993361
MYH3	0.06995846
UFD1	0.06996379
PRPF3	0.07011377
HBEGF	0.07014273
EVL	0.0701882
NUTF2	0.07022848
KLF9	0.07026172
REPS2	0.07031514
H2BC17	0.07033866
SLC26A1	0.07034002
SLC2A10	0.07034009
RTRAF	0.07038663
NDRG2	0.07040228
CHM	0.07040597
YY1	0.07042127
IGBP1	0.07042344
ITGB2	0.07050347
SIRT1	0.07055315
SSNA1	0.07058105
GZMH	0.07067739
SAMD4B	0.07070427
RSAD1	0.07079722
CEBPE	0.07082165
GFOD2	0.070907
BUD31	0.07094136
IRF2BP1	0.07111058
NDUFS6	0.07117369
PPIP5K1	0.07118021
SLC3A1	0.07121
PLCL1	0.07122027
CAPN11	0.07123059
FKBP9	0.07123968
IRAK3	0.07130117
NPC2	0.07131419
FBXO31	0.07133698
ASTE1	0.07138338
NBEAL2	0.07143263
SUMO2	0.07145323
FRY	0.07149681
ARHGEF10L	0.07150696
ARHGEF5	0.07153945
ZNRF4	0.07156049
GNB3	0.0715628
NEDD4	0.07156709
IFT122	0.07159823
ARHGAP28	0.07167529
AGRN	0.07170302
TCAF1	0.07170389
ECHDC3	0.07174771
RUVBL1	0.07178486
ECH1	0.07184324
EDEM2	0.07191788
NR2C1	0.07191822
ALDH3B2	0.071935
LTA	0.07194418
ACSBG2	0.07197447
DAAM1	0.07204455
DUSP26	0.07205653
DGKG	0.07206745
CCAR2	0.0720691
APOBEC1	0.07211497
NOVA2	0.07218239
RPH3A	0.07225022
CPVL	0.07227565
CHGA	0.07235486
PEG3	0.07241686
HLTF	0.07247123
QTRT2	0.07271158
AVP	0.07273443
SEMA4F	0.07277955
NMRK2	0.07278956
ANKRD11	0.07292576
LILRA5	0.07305939
ETV2	0.07316892
CCR6	0.07318274
AXIN1	0.07320775
CPA4	0.07334889
PPFIBP2	0.0733941
SFTPA2	0.07343992
GUCY2F	0.07345727
PEX1	0.07349774
AMH	0.07352027
MRPL11	0.07357933
RBX1	0.07365078
PPFIA4	0.07368914
MOCS2	0.07375577
TMEM63A	0.07375631
MTMR2	0.07379271
FAM76A	0.07381749
PRKCA	0.07383251
BRD7	0.07384671
PPARGC1A	0.07385811
CFD	0.07405916
GPX4	0.0740809
PBLD	0.07408249
ZNF573	0.07413392
SAG	0.07414611
GUSB	0.07423474
TCF7L1	0.07433477
LHFPL2	0.07433936
WWC2	0.0744428
PTPRZ1	0.07446281
SLC5A3	0.07446313
PON1	0.0744638
GIGYF2	0.07450622
NUP50	0.07459636
FLJ20712	0.07459964
TIMELESS	0.0746007
WNT5A	0.07469641
ATRN	0.07473402
ADIPOR2	0.07474752
TTI2	0.07479952
MRPL16	0.07482794
ATXN1	0.07489014
CORO2B	0.07489598
RPL10	0.07494425
LZTS3	0.07498344
KIAA1109	0.07505174
DSG1	0.07517198
TSPYL4	0.0752623
RASA3	0.07526989
RNASE4	0.07529983
HDAC6	0.07535871
KTN1	0.07537783
GNMT	0.07547485
RIN2	0.07549626
NME8	0.07552772
PSMC3IP	0.07560668
POLA2	0.07560884
TPP2	0.07562829
MCHR1	0.0757777
PRSS1	0.07596715
HOXB2	0.07599092
SPTLC3	0.07599386
DDX3Y	0.07601129
MMP7	0.07604416
IL6R	0.07609725
CACNA1G	0.07609927
DPYSL4	0.07610281
PMFBP1	0.07617396
SS18L2	0.07627102
ACADL	0.07628961
RTP4	0.07635685
TMEM147-AS1	0.07636867
BLMH	0.07637498
RAD51B	0.07637942
ACO2	0.07638587
ZSWIM1	0.07649274
SP4	0.07651441
DAP3	0.07652666
SIGLEC5	0.07657118
CLTB	0.07658573
SDC1	0.07659689
PRELP	0.07662691
TDRD3	0.07663134
DDI2	0.07673836
ARPP21	0.07676126
HAUS4	0.07686083
PCDHGB6	0.07686717
EMILIN2	0.07689576
ZNF629	0.07692545
ACVRL1	0.07704749
ARL6IP1	0.0770887
DBF4	0.07711554
HNRNPA3P1	0.07718005
LRPAP1	0.07721922
PDZRN3	0.07722872
PIAS1	0.07729531
TMED9	0.07739185
GDF15	0.07742958
MS4A2	0.0775176
ZNF329	0.07755195
TRAP1	0.07756672
ACADM	0.07759465
ZNF556	0.0776111
AVPR1A	0.07763045
SEC13	0.07771667
NXF1	0.07785367
TTR	0.07790453
SATB2	0.07797501
VCAM1	0.07799874
MAGIX	0.0780229
MAP4K1	0.07807639
SCYL2	0.07809685
BIN2	0.07813357
ABHD10	0.07814575
ABCB7	0.07814678
RPP25	0.07822102
ADM	0.07825543
AK2	0.07825827
MTRF1L	0.07830724
F2RL2	0.0783255
CD40LG	0.07833277
CCKAR	0.0783522
DENND6B	0.07855311
GPALPP1	0.07856605
RPS10	0.0785896
SLC35D1	0.07859679
PRAF2	0.07866324
EPB41L5	0.07866866
LSM5	0.078697
HAPLN1	0.07870077
CASP6	0.07880924
MYL6	0.07881386
ARHGEF17	0.07881712
GRIN2B	0.07885863
PBRM1	0.07898367
RNF8	0.07904821
PAPPA	0.07905045
TNC	0.07906801
CDC73	0.07930896
AQP9	0.07943066
YWHAH-AS1	0.07951105
KCNQ1	0.0795188
PTGES	0.07954746
VCAN	0.07971002
LIN37	0.07978284
GCNT3	0.07978712
LINC01140	0.07989334
B9D2	0.07993639
DCAF4	0.07999563
AQP5	0.07999722
DHPS	0.08000178
FAM120C	0.08009861
MLLT1	0.08012034
MACROH2A2	0.0801753
SUN2	0.08022673
ADAM11	0.08027328
CPLX2	0.08029957
LOC100505498	0.08034758
SRPX	0.08036015
ZBED8	0.08038273
GTF3C4	0.08044387
SSR1	0.0804648
SERF2	0.0804763
DHRS11	0.080496
MXI1	0.08064981
STXBP6	0.08067488
SNRNP40	0.08072528
SYNE2	0.08072909
HSD11B2	0.08077769
PLXNB3	0.08097633
TOX3	0.0809764
GRIK1	0.08110484
WDR11	0.08111211
NAGA	0.08116704
LAMA1	0.08119325
SLURP1	0.08121952
MAP3K10	0.08135316
CASR	0.0813749
ADRM1	0.08144795
PTMS	0.08147807
NDST4	0.08148665
PCDH11X	0.08149542
AMPD2	0.0815195
KIR2DS2	0.08158663
ATF1	0.08158913
SPTBN4	0.0817399
CDK13	0.08177729
GPC1	0.08178558
KCNJ12	0.08179047
LLPH	0.08181566
POU4F3	0.08183212
NINJ1	0.08186532
RFTN1	0.08188586
FAT1	0.0819101
COL5A1	0.08191662
TMPRSS4	0.08194295
PDZD7	0.08203845
PPM1B	0.0820451
GGA1	0.08206626
PLEKHS1	0.08213649
SAT1	0.08215188
ANP32D	0.08217086
DUSP21	0.08218454
ADAM29	0.08220164
CHRNA4	0.08229296
SPTAN1	0.08240795
PLEKHJ1	0.0824267
GPR1	0.08246196
MPHOSPH6	0.08254276
WDR43	0.08254606
LMF2	0.08255595
OSER1	0.08266169
NFE2L3	0.0826815
SGCB	0.08269873
AKAP8	0.08276971
NFKBIL1	0.08287036
SMYD5	0.08287778
ESR2	0.08288165
CCR8	0.08289744
OR2F1	0.08292808
SCGN	0.0829604
BARX2	0.08297767
PHYHIP	0.0831236
IMPA2	0.08316455
ADGRL1	0.08324288
DDR2	0.08325445
RRM1	0.08338748
BLVRB	0.08340035
SEC22A	0.08340158
PICALM	0.08341082
GFUS	0.08347088
CHSY1	0.08352733
SLC7A5	0.08353683
DPYS	0.08353809
EBAG9	0.08361627
LY6G5C	0.08361945
LEFTY2	0.0837442
KLF4	0.08378283
KAT2B	0.08378727
CACNA2D1	0.08379781
PEX12	0.08380835
AIP	0.08389523
AMZ2	0.08394715
GLYR1	0.08395862
CAPN10	0.08399491
H3C2	0.08399695
CXCL9	0.08402109
ONECUT1	0.08419157
RETREG1	0.08421417
GTF2H2B	0.08423853
TOM1L1	0.08425932
MOB1A	0.08439101
U2SURP	0.08447778
VSIG4	0.08455214
PCDH12	0.0845898
HOXB5	0.08466867
KYNU	0.0847506
IFFO1	0.08479043
DYNLRB1	0.0848204
GOLPH3L	0.08483866
RRP9	0.08490706
WBP4	0.08512585
ALX3	0.08513418
TMEM140	0.08514057
SRGAP3	0.08517553
FAM83E	0.08520412
CDK2AP1	0.08526611
ZCWPW1	0.08527959
CSAG3	0.08537503
KRT4	0.08541364
PRR36	0.08542074
ZNF276	0.08543546
USP22	0.08546507
PDLIM3	0.08547611
RNGTT	0.08551127
LRP6	0.08556047
POM121	0.08557013
VPS33B	0.0855933
CEP164	0.08563628
POLG	0.08563647
POMGNT1	0.08563884
PCNT	0.08571782
OCLN	0.08573169
SENP7	0.08575199
KCNA4	0.08576631
CRHR2	0.08584102
KLHL35	0.08585298
CCL27	0.08588884
HHLA2	0.08592401
MRPL22	0.08599002
PCYOX1L	0.08600554
FRAT2	0.08602057
SPCS3	0.08602588
EGFL6	0.08603707
CALML3	0.08615095
CDKL5	0.08617799
RNF5	0.08618312
ZSCAN32	0.08618416
FPGT	0.08619968
PWWP2A	0.08623503
BEAN1	0.08629975
DDX6	0.08633695
GPC5	0.08637909
LIME1	0.0863978
PALM	0.08640359
RNF126P1	0.08640526
B3GAT1	0.0865162
GYPA	0.08658038
ALOXE3	0.08660812
EZH1	0.08678834
ERBIN	0.08683219
CD160	0.08687522
IKZF2	0.08696079
ARSL	0.08709007
FEM1C	0.08711878
SLC43A3	0.08714184
LHX2	0.08714459
MED13	0.08721414
TMEM238L	0.08724564
RAP1GAP2	0.08729253
NSMAF	0.0873175
HNRNPM	0.08733856
HMBS	0.08735649
LOC101929073	0.08744066
ANGPTL7	0.08744991
KLF7	0.08747458
GLP2R	0.08750203
NUCB1	0.0876315
PBX2	0.08765688
CD99	0.08769022
AUP1	0.08769203
RHOA	0.08771879
HFE	0.08781247
ZNF606	0.08786488
VPS13D	0.08786693
PSMD4	0.0879023
TPBG	0.08790273
XIST	0.08798407
PMPCA	0.08800103
KIT	0.08810932
SLC2A4	0.08811696
PSENEN	0.08814359
DTX4	0.08814686
CACNB4	0.08820166
UIMC1	0.08822628
LMAN2L	0.0884441
LRRC14	0.08849293
PPP1R9A	0.08849678
HAT1	0.08850976
PI3	0.08854472
PYGM	0.08858948
NR2F6	0.08859498
RAD54L	0.08861122
EDN3	0.08862815
BPNT2	0.0886359
CYB5B	0.08873282
PARP8	0.08882327
LONRF1	0.08893558
KIAA0087	0.08900611
COL14A1	0.08904832
RRAS	0.08905775
HLA-C	0.08915385
SLK	0.08915796
C8orf44	0.08917981
BRINP1	0.08920633
ATR	0.08926597
FRG1	0.08930554
C1orf35	0.08936671
CYBA	0.0893718
PPP2R2A	0.08938456
ZNF516	0.08941471
ATP8B3	0.08944165
NEUROG2	0.08945545
GPC4	0.08949582
BCAP31	0.08956476
PIGZ	0.0896551
ISOC1	0.08967814
CA11	0.0897528
CACNA1S	0.08978007
CLCN5	0.08979796
RPL24	0.08983254
MUC8	0.0899389
ZNF273	0.08998471
CHD1L	0.09011879
USP10	0.09012905
HLA-DOA	0.09013357
CREB3L2	0.09014648
CACNG2	0.09018524
GNAQ	0.09031734
ABT1	0.09037093
LINC02809	0.09042931
ANXA2P3	0.0906039
SMURF2	0.09062349
TSPAN4	0.09064599
SLC22A5	0.09067212
FLCN	0.09067415
GJA3	0.0906984
AP4E1	0.09072757
SULT2A1	0.09074638
TNFAIP2	0.09084686
CORO2A	0.09094435
XPO6	0.09094569
ARHGAP24	0.09096836
SARM1	0.0909872
GADD45G	0.09101335
SCAP	0.09101761
H1-4	0.09107006
DEPTOR	0.09128735
SCNN1G	0.09129196
BBS9	0.09129745
COPB2	0.09132192
NPAS1	0.09132955
ZBED2	0.09135692
CXCL6	0.0914218
LINC01260	0.09144841
CACNA1E	0.09147188
LAMA3	0.09158974
PIK3CD	0.09159433
CYP4F11	0.09160745
PGLYRP1	0.09163374
CSN3	0.09173488
CABP1	0.09180335
PLEKHH3	0.0918583
SYNC	0.09191079
YWHAE	0.09195039
P2RX7	0.09199751
MXD1	0.09202572
MAGEC2	0.09204816
WASF1	0.09221108
CYB5R2	0.09227473
ACTN3	0.09234581
RBPJL	0.09236871
RYR1	0.09241231
ZNF134	0.09241278
COX5B	0.09242607
KNL1	0.09243458
ZNF415	0.0924572
NR2F2	0.0924802
FSD1	0.0924985
PIGP	0.0925072
EZR	0.09258596
MSL3	0.09259635
MECOM	0.09265731
PLA2G5	0.09270505
CACNG5	0.0929158
CLIP4	0.0930798
EXOSC4	0.09312017
CCDC28B	0.09317863
OPRD1	0.09323367
CTRC	0.09328638
ZXDB	0.09331097
LBX1	0.09344044
N4BP1	0.09348409
SCCPDH	0.09350417
SPRY2	0.09352227
RBM28	0.09355763
EDNRB	0.09369861
OGDHL	0.09373099
PRDM5	0.09379269
IFT20	0.09381099
INSIG1	0.09384307
TMEM242	0.09386293
RFXANK	0.09400463
MTF1	0.09403449
CENPX	0.09417668
HPCAL4	0.0943407
PITPNM3	0.09441852
ZNF324B	0.09445797
MAT2A	0.09450292
GID8	0.09458438
CTSA	0.09464458
PAXBP1	0.09466803
HCK	0.09484802
ZDHHC8P1	0.09485197
MRPS34	0.09490264
IL10RB	0.09490731
ANKRD1	0.09503194
THOC2	0.09517748
IRF1	0.09525116
GPN3	0.09528191
AIMP1	0.09535326
HGF	0.09537768
VSTM4	0.09543525
DNAH9	0.09543748
ZNF710-AS1	0.09550967
GEMIN8	0.09551053
ETV3	0.0955268
IER3	0.09552743
NLGN4X	0.09553435
CKMT2	0.09554903
MAL	0.0955593
ATP5MC1	0.09558187
NAT10	0.09573486
AKR1C1	0.09577477
GAL3ST1	0.09579748
DIMT1	0.09581907
OR1D2	0.09582932
BLNK	0.0958769
TMEM121	0.09588623
GPM6A	0.09595274
H4C6	0.09596083
KCNK2	0.09600725
IL1RAP	0.09601771
CHRNG	0.09603466
EPN3	0.09603575
DCX	0.09605111
BCL2L13	0.09609519
PMS2P2	0.09613036
SPAST	0.09618418
CBLB	0.09620798
MCAM	0.09621583
LOC101926913	0.09624621
TRMT2B	0.09628799
TMEM120B	0.09632782
FKBPL	0.09641235
MYO9A	0.09647479
BATF	0.09655601
COLEC11	0.09657957
DSCAM	0.09662007
TCIM	0.09669225
MCPH1	0.09672717
WDCP	0.09676274
CLEC10A	0.09676636
DOK2	0.09692684
MEF2A	0.09693485
SEMA4G	0.09703603
CRYGD	0.09709033
PRDX1	0.09709699
CYP20A1	0.09710082
TRMT44	0.09710896
ATP6V0E2	0.09711631
UTF1	0.09722799
COQ8B	0.09723347
ZNF32	0.09723508
SIX2	0.09725071
BEGAIN	0.09726305
GRIK3	0.09731344
SH3TC2	0.09735587
PDIA2	0.09738704
ZNF81	0.09743009
CBX2	0.09749228
ABCB4	0.09749252
HYMAI	0.09752457
DYRK2	0.09753227
TFAM	0.09759601
MYG1	0.09760075
PPP1R14D	0.09762298
CCDC51	0.0976827
SEC23B	0.09770186
FSTL4	0.09771841
PRKCE	0.09772581
GRAMD2B	0.09773728
ZNF701	0.09775614
HSPA4	0.09782114
PTPN7	0.09791895
TAF1A	0.0979467
PRM1	0.09796843
EIF2AK3	0.0979801
EFHC1	0.09817312
PTER	0.098285
KAT6B	0.09829168
RING1	0.09833866
IFT74	0.09834039
WNT7B	0.09839193
TACR2	0.09840243
CTNNA3	0.09845214
KRT84	0.09846127
MUS81	0.09864001
VAMP8	0.098776
LRRC37A4P	0.0987842
ECEL1	0.09884667
SOWAHC	0.09892594
MRE11	0.09899399
CSNK1A1	0.09900469
MDFIC	0.09903616
WHRN	0.09905032
ZKSCAN4	0.0994547
GUSBP14	0.09949621
KCNJ14	0.09954047
ITGA9	0.0995911
SPAG7	0.099617
CD1A	0.09969856
MGA	0.09973022
CPS1	0.09983943
PVT1	0.09988018
ATG16L1	0.09995739
NUDT2	0.09999069
RGS19	0.1000407
MLH1	0.1000838
ADA	0.1000987
NDUFA1	0.1001446
PDLIM1	0.1001633
U2AF2	0.1003877
HPS5	0.100409
ZNF250	0.1004748
HNRNPC	0.1004928
STX4	0.1005071
PEX13	0.1005122
TXNRD2	0.1005625
FKBP6	0.1006773
CCR10	0.1006833
GFER	0.100807
MTHFSD	0.1008749
CST6	0.1010859
PAPOLG	0.1011208
PBOV1	0.1012052
LPAR2	0.1012681
YIPF6	0.1012868
ERICH1	0.1013289
TMEM39B	0.1013565
KCNJ5	0.1016123
ENC1	0.1016928
RNF125	0.1017084
SCAND1	0.1017637
LSM6	0.1018063
PTP4A3	0.1018695
VAV1	0.10193
SPIDR	0.1019435
METTL1	0.1019513
COX6A1	0.1020938
IGFBP2	0.1021784
LRFN4	0.1021926
FABP5	0.1022847
OSR2	0.1023909
RASA2	0.1024176
MYDGF	0.1025934
IL10	0.1026457
PARN	0.1027697
SIRT5	0.1028371
IRAK1	0.1030191
USP32	0.1030518
LRRC41	0.1031278
THADA	0.1031458
PRKCH	0.103207
ELK1	0.103277
TRPM3	0.1033535
DDX42	0.1034784
SHQ1	0.1034966
UBE2L6	0.1035589
OLR1	0.1035626
CDRT1	0.1035654
